conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.15E+18,9/7/2019 4:57,@anazierul @herasyazlien save gambar pembunuh ni then antar lah santau sihir segala bagai,in,monstermasa28,relevan,positive,negative
1.15E+18,9/7/2019 4:58,@bharianmy membela pesalah si peguam tu ..i wonder how come they sleep at night,en,Mtqjam,relevan,neutral,negative
1.15E+18,9/7/2019 5:10,@anazierul ada baca dekat story adik arwah katanya arwah ada allergic dengan antibiotics sebab tu waktu suspect bawak pergi klinik arwah ok lagi after dapat treatment arwah makin teruk and arwah sebenarnya dapat surat refer hosp tapi depa tak bawak pergi,in,Balmutalib,relevan,negative,neutral
1.15E+18,9/7/2019 6:08,@bharianmy geram sial aku baca ,in,yoizfxiz,relevan,neutral,negative
1.15E+18,9/7/2019 6:31,@bharianmy doa jela,in,sayabaiktaw,relevan,negative,positive
1.15E+18,9/7/2019 6:55,@anazierul maaf nak tanya. okt tu apa?,in,noorsafiaa,relevan,neutral,neutral
1.15E+18,9/7/2019 7:17,@anazierul @ridzwanazmim mana budak-budak tu dapat duit hire lawyer profil tinggi gila babi siot....,in,yoizfxiz,relevan,neutral,negative
1.15E+18,9/7/2019 11:28,@bharianmy ramalanya budak-budak tu terlepas sebab ada duit semua jadi tidak bersalah,in,mukaserious,relevan,neutral,neutral
1.15E+18,9/7/2019 12:46,@bharianmy aku harap satu masa nanti kes ni di filemkan,in,wanxhana,relevan,neutral,neutral
1.15E+18,9/7/2019 15:35,@bharianmy so lepas ni boleh lah nak iron orang... https://t.co/uecoqzhupb,in,PulutKuning000,relevan,neutral,negative
1.15E+18,10/7/2019 7:40,@anazierul @nrsdn malaysia dah boleh bunuh2,in,pejuangmaya,relevan,neutral,negative
1.15E+18,10/7/2019 8:21,@anazierul boleh tak kalau family arwah bawak masuk doktor tu untuk bidas balik ke? ishh igt geram tengok drama korea je nih lagi geram rupanya,in,ruchdiyb,relevan,neutral,negative
1.15E+18,10/7/2019 10:55,@bharianmy lawyer dorang ni bela sampai lepas terus ke? ke bela supaya kurangkan hukuman je?,in,fqfaiq,relevan,neutral,neutral
1.15E+18,10/7/2019 11:11,@anazierul lepastu terlepaslah hukuman membunuh. dah bunuh orang nak salahkan ubat. sial lah,in,himeiraaa,relevan,neutral,negative
1.15E+18,12/7/2019 1:55,a malaysian tragedy: the murder of cadet zulfarhan osman https://t.co/vidi66xovb,en,nrlsyhdsymra,relevan,negative,neutral
1.16E+18,30/7/2019 5:47,im highly hoping that the case will be solved tomorrow and the rightful justice for zulfarhan osman zulkarnain and the wrongdoers.,en,frhaieniskndr,relevan,positive,positive
1.16E+18,31/7/2019 1:05,bismillah. may justice prevail for arwah zulfarhan osman. al-fatihah. #zulfarhan,en,ashqeennnrazak,relevan,positive,positive
1.16E+18,31/7/2019 1:17,bismillah. may justice prevail for arwah zulfarhan osman. al-fatihah. #zulfarhan,en,HaimanxHaikal,relevan,positive,positive
1.16E+18,31/7/2019 1:48,i pray &amp; hope that justice will prevail today for arwah zulfarhan osman #justiceforzulfarhan,en,nabilahrshdn,relevan,positive,positive
1.16E+18,31/7/2019 3:49,@501awani yang sorang tu kenapa bebas? boleh sesiapa jelaskan? tak faham.,in,snoraien,relevan,neutral,neutral
1.16E+18,31/7/2019 3:54,@501awani jauh lagi perjalanan kes ni. semoga allah permudahkan.,in,jass_fun,relevan,positive,positive
1.16E+18,31/7/2019 3:58,@501awani masa buat kesalahan tak ingat hukuman yang akan menanti.... dah terhantuk baru nak terngadah... sebelum tu tak beringat2...,in,FlpNajiha,relevan,negative,negative
1.16E+18,31/7/2019 4:05,@501awani may allah ease everything for them #justiceforzulfarhan,en,justllyza,relevan,positive,positive
1.16E+18,31/7/2019 4:13,#nstnation the 18 men who allegedly murdered upnm cadet officer zulfarhan osman zulkarnain have been ordered to enter their defence. #justice4farhan https://t.co/ptfkz1c8ro,en,NST_Online,relevan,negative,neutral
1.16E+18,31/7/2019 4:22,@501awani diarah bela diri bermakna ? legal meaning ?,in,AnnurMedina,relevan,positive,neutral
1.16E+18,31/7/2019 4:42,@501awani tahniah pasukan pendakwaan. @agcputrajaya,in,RaziAriff,relevan,neutral,positive
1.16E+18,31/7/2019 4:45,#nstnation: 18 men ordered to enter their defence for allegedly murdering national defence university of malaysia (#upnm) cadet officer zulfarhan osman zulkarnain there was a distinctive and decidedly audible sigh of relief from the packed gallery. https://t.co/ptfkz1c8ro,en,NST_Online,relevan,neutral,neutral
1.16E+18,31/7/2019 5:27,@501awani tiada siapa yang curi laptop tu sebenarnya???!!,in,Ruwaidah_m,relevan,neutral,negative
1.16E+18,31/7/2019 5:58,@501awani yeah gantung. menghitung hari,in,Rahmanators,relevan,positive,negative
1.16E+18,31/7/2019 6:05, @501awani jangan main dengan anak orang ye. sesal kmudian tak ada guna. ibarat telur di hujung tnduk. tunggu masa nak pecah je,in,zulkifIi,relevan,neutral,negative
1.16E+18,31/7/2019 6:10,@gajahbiru9 @hafizrayyan @asrulmm i know your intention was good.deeply inside i had the same thought like you. but you cannot always expect that penjara 20 tahun and such will make them fully repent. let me repeat the sentence zulfarhan osman dipukul dan di'seterika sampai mati. this sentence changed my mind.,en,chlqjarbluv,relevan,negative,negative
1.16E+18,31/7/2019 7:46,zulfarhan osman case the only thing necessary for the triumph of an evil is the good man do nothing . al-fatihah.,en,shakiraalias_,relevan,positive,negative
1.16E+18,31/7/2019 9:48,#icymi the suspects charged with the murder of zulfarhan osman zulkarnain have been ordered to enter their defense. https://t.co/ppqodhy4k7,en,RohanBeg,relevan,negative,neutral
1.16E+18,31/7/2019 10:32,@piroxide the murder of zulfarhan osman,en,Daddylishes,relevan,negative,neutral
1.16E+18,31/7/2019 12:18,18 national defence university of malaysia students have been ordered by the kl high court to enter their defence in the murder case of cadet officer zulfarhan osman zulkarnain. this comes as the prosecution successfully proved a prima facie case at the end of their submission https://t.co/ijfybhcvkg,en,NewsBFM,relevan,negative,neutral
1.16E+18,31/7/2019 12:24,for you guys (murderers) perhaps allah will forgive you but unfortunately he (zulfarhan osman) is no longer here for your apologies. best of luck,en,Eilarashid,relevan,positive,negative
1.16E+18,31/7/2019 12:35,@501awani sedih lah bila kes ni keluar balik... masih teringat kronologi kes ni walau lama sudah baca dulu... sedih geram semua ada bila ingat kronologi tu... alhamdulillah... kes settle....,in,anak_samat_ke_5,relevan,positive,negative
1.16E+18,1/8/2019 1:58,the saddest part about zulfarhan osman's death was it was by the hands of people he once called 'friends'.,en,nadiazmn___,relevan,negative,negative
1.16E+18,1/8/2019 2:08,just read about chronology of arwah zulfarhan osman. besides 18 culprits who were ordered to enter defence i really hope the trainer who spread the 'surat layang' via whatsapp will be court martialed. ,en,MrHairulAnuar,relevan,positive,negative
1.16E+18,1/8/2019 2:48,today 18 men were ordered by the high court of kuala lumpur to enter their defence for allegedly murdering the national defence university of malaysia (upnm) cadet officer zulfarhan osman zulkarnain two years ago.,en,thebestfikrah,relevan,negative,neutral
1.16E+18,1/8/2019 13:54,@msabu_official or @mindefmalaysia or @upnm tiada issue official statement regarding zulfarhan osman punya case? ,en,AbdullahSazili,relevan,neutral,neutral
1.16E+18,2/8/2019 6:55,agree. as long as this perverse culture of institutionalised bullying intimidation and toxic masculinity is allowed to thrive zulfarhan osman zulkarnain will definitely not be the last victim.,en,IMMikhailHafiz,relevan,negative,negative
1.16E+18,2/8/2019 7:22,upnm is (predictably) quick to defend itself against allegations of ragging . has it issued a formal apology to the parents of zulfarhan osman zulkarnain for failing to protect their son and prevent his murder? have they taken any responsibility for the incident?,en,IMMikhailHafiz,relevan,negative,negative
1.19E+18,5/11/2019 1:25,first accused admits placing hot iron on zulfarhan osman https://t.co/amxg3qzsex #thesundaily #malaysia #upnm #torture #couts #courtcase #thesun https://t.co/ujlwtaly2j,en,theSundaily,relevan,neutral,neutral
1.19E+18,5/11/2019 5:20,latest: first accused admits that he placed hot iron on slain navy cadet zulfarhan osman https://t.co/samnj74x0y,en,watsupasia,relevan,neutral,neutral
1.19E+18,5/11/2019 12:45,the first accused in the murder of universiti pertahanan nasional malaysia (upnm) naval cadet officer zulfarhan osman zulkarnain admitted that he placed hot iron on the victim s sole and knee. https://t.co/mmi4q0uono,en,staronline,relevan,negative,neutral
1.19E+18,5/11/2019 15:36,[accused apologises to family of murdered cadet officer] muhammad azamuddin mad sofi the second accused to take the witness stand teared up as he apologised to the family members of zulfarhan osman zulkarnain a cadet who died from physical abuse. [1] https://t.co/aj1ivqrnd5,en,lawreviewUM,relevan,negative,neutral
1.19E+18,6/11/2019 3:46,justice and truth for you late zulfarhan osman zulkarnain and your family. al fatihah.,en,PuanManisDonut,relevan,positive,positive
1.20E+18,3/12/2019 12:38,#nstnation: the fourth accused in the trial involving the murder of national defence university of malaysia (upnm) cadet officer zulfarhan osman zulkarnain claimed he did not know the steam iron used during the interrogation was hot. https://t.co/y4vlyye9dg,en,NST_Online,relevan,negative,neutral
1.23E+18,28/2/2020 14:25,one of them says he helped to buy food for zulfarhan osman zulkarnain during his few days' stay in his room. #fmtnews #zulfarhan https://t.co/c7qcclftjn,en,fmtoday,relevan,neutral,neutral
1.25E+18,9/4/2020 8:32,@bernamadotcom dah pakai mask tetap tutup muka menunjukkan dia bukan malu sebab muka tapi perbuatan. time buat tak fikir pulak malu. fikir hebat. kuat.,in,Serimurni14,relevan,neutral,negative
1.25E+18,9/4/2020 9:16,@bernamadotcom nak bela diri apa lagi bodoh dah bunuh orang .,in,WannRosli,relevan,neutral,negative
1.25E+18,9/4/2020 9:49,@bernamadotcom laaa tak mati lagi ke penjenayah ni semua?,in,Adib_Kun,relevan,neutral,negative
1.25E+18,9/4/2020 9:51,@bernamadotcom pergi mampus je lah yang membunuh ni tak kira budak ke dewasa suka hati ambil nyawa orang,in,sayyidsafari,relevan,neutral,negative
1.25E+18,9/4/2020 11:06,@bernamadotcom nak bunuh orang kejap je kan? tapi nak dapat hukuman kemain lama. sial!,in,put3ri_lilin,relevan,neutral,negative
1.25E+18,9/4/2020 11:07,@bernamadotcom kalau betul la dah bertaubat mengaku jujur &amp; mintak ringankan hukuman...umm,in,ztrosly,relevan,neutral,negative
1.25E+18,9/4/2020 16:10,@bernamadotcom yang lain pun takyah la beriya sangat. sedangkan family arwah pun dah maafkan mereka walaupon tak boleh lupakan. biar je la mahkamah yang buat keputusan. tuhan masih bagi mereka ni peluang untuk taubat nasuha. silap² semua dapat syurga. kita pulak yang ke neraka ‍️,in,AfiqBushido,relevan,neutral,negative
1.25E+18,9/4/2020 16:50,@bernamadotcom punishment : retribution.,en,syeraaaa6,relevan,negative,neutral
1.25E+18,10/4/2020 4:57, @bernamadotcom apelah susah nak hukum mereka iron je badan mereka one by one,in,Arezhami,relevan,neutral,negative
1.25E+18,10/4/2020 5:03,@bernamadotcom hari itu bukan melompat ke keluar court... tak lompat pulak dah,in,SIrap_limao,relevan,neutral,negative
1.25E+18,12/4/2020 4:36,@bernamadotcom pakai smart bertali leher. jeles i. harap cepat sikit nak korang pakai kain kapan. hutang nyawa dibayar nyawa.,in,M_HafizBHashim,relevan,positive,negative
1.28E+18,11/7/2020 9:51,it will be arwah zulfarhan osman's turn after this. justice will prevail. on 31st of july all 6 accused of murder charges under section 302 of the penal code will have to defend themselves again or maybe not if the court decides not to,en,nadfrhns,relevan,negative,neutral
1.30E+18,7/9/2020 13:48,this story reminds me of the bullying incident at upnm which saw cadet marine officer zulfarhan osman who died being tortured with a hot steam iron. https://t.co/pspzyhbkab,en,imnormgoh,relevan,negative,negative
1.30E+18,7/9/2020 15:36,this is so sickening. it reminds me of zulfarhan osman s case all over again.,en,AzliyatunShima,relevan,negative,negative
1.34E+18,29/12/2020 7:39,forensic expert testifies in case against 18 upnm students on charges of murdering abetting and injuring zulfarhan osman zulkarnain. #fmtnews #highcourt #zulfarhan #upnm https://t.co/oiqxtobmpv,en,fmtoday,relevan,negative,neutral
1.34E+18,29/12/2020 9:25,naval cadet officer zulfarhan osman zulkarnain died of bacterial infection in the chest and major burn sequela https://t.co/nchs9nwcmw #malaysiagazette,en,MalaysiaGazette,relevan,negative,neutral
1.34E+18,29/12/2020 9:45,@kamarul14 gantung sampai mati memang layak untuk manusia yang perangai mengalahkan iblis ni... tolak tepi soal family individu tu sendiri perangai bangsat senang² cabut nyawa anak orang lain...,in,Shahfarhan25,relevan,neutral,negative
1.34E+18,29/12/2020 10:00,@kamarul14 ya allah kejamnyaaa,in,Anashima7,relevan,neutral,negative
1.34E+18,29/12/2020 10:43,@kamarul14 justice for arwah,en,nasaiesamosorn,relevan,positive,positive
1.34E+18,29/12/2020 10:51,@kamarul14 anak kawan cikgu sekolah aku ni. alfatihah (dibaca),in,reenqlsy,relevan,neutral,negative
1.34E+18,29/12/2020 11:45,@kamarul14 ambil iktibar pada kita. setiap perbuat dan tindak tanduk kita tidak berlebih-lebihan. semoga yang telah pergi dan bakal dihukum diberi ampun dosa oleh allah.,in,ilmaR_naifoS,relevan,positive,positive
1.34E+18,29/12/2020 12:30,a forensic expert testified that the death of naval cadet officer zulfarhan osman was due to bacterial infection in the chest and major burn sequela. 18 upnm students are alleged to have scalded zulfarhan with a steam iron to extort a confession from him for laptop theft. https://t.co/cfaws3ysce,en,NewsBFM,relevan,negative,neutral
1.34E+18,29/12/2020 13:35,@kamarul14 tpp julia ibrahim....hmmm siaplah okt....,in,imrant007,relevan,neutral,neutral
1.34E+18,29/12/2020 14:35,@kamarul14 bagi gantung,in,razifxx_,relevan,neutral,negative
1.34E+18,29/12/2020 17:14,@kamarul14 alhamdulillah. allahu akbar,in,FidoeDidoe,relevan,positive,positive
1.34E+18,29/12/2020 22:41,@kamarul14 kes paling sayu saya pernah baca. mengalir air mata baca kes tu dalam media. hati binatang sungguh para pelajar/tertuduh tu.,in,FWWBirch,relevan,neutral,negative
1.34E+18,30/12/2020 0:22,@kamarul14 bengong.. 18 orang tu kena seterika 3/4 kali seorang muka dada punggung and kemaluan oleh kluarga arwah zulfarhan then maaf kan lah bagi peluang hidup and bertaubat.. qisas paling adil..,in,MrcberryMohamed,relevan,negative,negative
1.34E+18,30/12/2020 0:32,@kamarul14 #the moral of the story jangan ambil2 undang-undang di tangan sendiri... ️,in,donnylily,relevan,positive,positive
1.34E+18,30/12/2020 0:57,@kamarul14 maksudnya mangsa meninggal bukan dibunuh? sorry kurang jelas perenggan kedua tu. https://t.co/3ebibtute3,in,dhiyaafie,relevan,negative,neutral
1.34E+18,30/12/2020 2:25,@kamarul14 tak terbayangkan kesakitan beliau sebelum meninggalkan dunia.,in,AemyMakhtar,relevan,negative,negative
1.34E+18,30/12/2020 3:49,@kamarul14 mudah kita simpulkan bahawa kecederaan akibat perbuatan buli tersebut telah membawa maut kepada mangsa. ini jelas menunjukkan si pelaku memang bersalah melakukan perbuatan buli tersebut. wallahu a'lam. la haula wala quwwata illa billah. mahkamah allah menunggu di depan sana.,in,kuhisyam,relevan,neutral,negative
1.34E+18,30/12/2020 8:42,@kamarul14 semoga ada sinar 2021 kepada keluarga arwah zulfarhan..,in,kakakezza,relevan,positive,positive
1.34E+18,30/12/2020 9:03,@kamarul14 sir.. boleh saya tahu apa beza pendakwa raya dan timbalan pendakwa raya? siapakah orang yang memegang jawatan tersebut adalah dari agc semuanya ? adakah pendakwa raya tu adalah seorang peguam juga pada asalnya dan boleh menjadi peguam bela pada okt lain ?,in,hsceria_,relevan,neutral,neutral
1.34E+18,31/12/2020 6:58,@kamarul14 apakah punca dia dibuli?,in,ZulkifliJamalu3,relevan,neutral,neutral
1.35E+18,13/1/2021 3:31,never forget this one. zulfarhan osman s murder case. 4 &amp; 5 februari 2021. save the date️,en,kamarul14,relevan,negative,negative
1.38E+18,30/3/2021 12:14,a upnm student told the kuala lumpur high court today that someone told him to punch cadet marine officer zulfarhan osman zulkarnain when the victim was in his room at the university s jebat hostel building. https://t.co/vnmujcex23,en,bernamadotcom,relevan,negative,neutral
1.38E+18,8/4/2021 16:01,the defence witnesses include the 18 upnm students who are charged with murdering injuring and abetting the murder of zulfarhan osman zulkarnain. #fmtnews #court https://t.co/e0depw5sb1,en,fmtoday,relevan,negative,neutral
